না , 1020
এবং , 995
করে , 982
এই , 744
থেকে , 692
একটা , 627
কিন্তু , 497
সাথে , 457
যে , 432
হয় , 414
আমি , 410
এর , 404
আমার , 395
তাদের , 390
করতে , 372
আর , 369
ছিল , 354
করা , 338
নিয়ে , 337
তারা , 331
জন্যে , 329
সে , 327
কোন , 325
হবে , 309
এক , 309
তার , 302
হয়ে , 301
সেটা , 295
কিছু , 295
তবে , 267
কথা , 254
শুরু , 248
যায় , 240
নি , 229
সেই , 228
মনে , 223
দিয়ে , 214
তখন , 212
সময় , 212
শেষ , 210
ভাবে , 205
হচ্ছে , 203
পর , 199
বলে , 189
কী , 188
হয়েছে , 188
পারে , 188
করার , 181
যদি , 181
আছে , 177
সব , 176
আমাদের , 176
প্রথম , 174
আপনি , 172
থাকে , 168
তাই , 168
নেই , 163
এটা , 162
ভালো , 162
হতে , 158
যা , 156
যখন , 155
আমরা , 152
বিভিন্ন , 146
আবার , 144
এখন , 143
খুব , 143
কি , 141
মধ্যে , 141
আপনার , 140
কাছে , 138
দেখা , 138
নয় , 137
তাহলে , 136
বড় , 136
বা , 135
দুই , 134
আগে , 131
অনেক , 131
করেছে , 129
অন্য , 128
বিশ্ববিদ্যালয় , 128
কেন , 128
মত , 128
ঠিক , 126
এমন , 126
এবার , 125
হিসেবে , 124
তারপর , 124
কেউ , 122
তিনি , 122
মাঝে , 120
হলো , 118
পর্যন্ত , 118
যেন , 117
অন্বেষা , 115
উপর , 113
আরো , 112
the , 112
দিকে , 111
দেখতে , 111
চলে , 110
বেশ , 110
স্কলারশিপ , 109
বছর , 109
রয়েছে , 108
শুধু , 107
যাবে , 106
যারা , 104
মানুষ , 102
অব , 102
দেখে , 101
করছে , 101
হয় , 100
সনে , 99
দিন , 99
কারণ , 98
বাংলাদেশের , 97
চেষ্টা , 96
দুটো , 96
এখানে , 95
যাচ্ছে , 95
একটু , 95
গোল , 92
একজন , 92
দিতে , 91
দেয় , 91
আজ , 91
ধরে , 90
হয়তো , 88
ফলে , 86
গিয়ে , 86
আয়ারল্যান্ড , 86
আসে , 84
সেখানে , 84
সবচেয়ে , 84
তা , 84
বাংলাদেশ , 83
খেলা , 83
করি , 82
এত , 82
গিয়েছে , 82
নাম , 81
কারণে , 80
অথবা , 80
পড়ে , 79
বের , 79
আবেদন , 79
কাজ , 79
বসে , 79
দল , 78
নিতে , 78
দেয়া , 78
গত , 76
হয়েছিল , 76
হলে , 75
of , 75
বিষয়ে , 73
and , 73
http , 72
ঘটনা , 72
পরে , 72
যেতে , 72
to , 72
বলা , 71
একই , 71
এসে , 71
আমাকে , 70
বেশী , 69
অথচ , 69
মূল , 69
ছবি , 69
গ্রুপ , 69
দেশের , 69
নিজের , 68
আসলে , 68
এরপর , 67
ধরনের , 67
কে , 67
গেলো , 67
যদিও , 66
তো , 65
প্রায় , 65
বন্ড , 65
ডাবলিন , 65
করেন , 64
হাতে , 64
জন্য , 64
তাকে , 63
এসেছে , 63
মাধ্যমে , 62
করবো , 61
ইংল্যান্ডের , 61
গোলে , 61
ফিরে , 60
ইংল্যান্ড , 60
নাকি , 60
ব্রিটিশ , 59
প্রশ্ন , 58
দিয়ে , 58
আইরিশ , 58
হঠাৎ , 58
www , 58
করলাম , 58
খুবই , 58
আপনাকে , 58
এপ্রিল , 57
দেশে , 57
করছি , 57
আলোচনা , 57
লেখা , 56
এগিয়ে , 56
খেলায় , 56
২০১২ , 56
টাকা , 56
তুলে , 56
ছোট , 56
দেখি , 55
খেলার , 55
বিশ্ববিদ্যালয়ের , 55
পিএইচডি , 55
বলতে , 55
হাত , 54
সুযোগ , 53
মানুষের , 53
ম্যাচ , 53
প্রতি , 53
করবে , 53
করুন , 53
বছরের , 53
করেছিল , 53
ওর , 52
হবার , 52
যার , 52
ক্রিকেট , 51
রয়েছে , 51
নূতন , 51
পয়েন্ট , 51
মুভি , 51
ইউনিভার্সিটি , 51
মাস্টার্স , 51
বুঝতে , 51
থাকবে , 50
বিশেষ , 50
সনের , 49
খারাপ , 49
এখনও , 49
সবাই , 49
পারবে , 49
যেখানে , 48
বরং , 48
in , 48
সরাসরি , 48
আগেই , 48
কত , 47
সোনা , 47
সামনে , 47
করলো , 47
কিনা , 47
বন্ধ , 47
সম্ভব , 46
লন্ডন , 46
কলেজ , 46
দলের , 46
রিসার্চ , 46
বিষয় , 46
অর্থাৎ , 46
সাধারণ , 46
নিশ্চিত , 46
সময় , 46
হাজার , 46
ভূমিকম্প , 46
বর্তমান , 46
বিশ্ববিদ্যালয়ের , 46
মাত্র , 46
নিজেদের , 45
তুমি , 45
লক্ষ্য , 45
দেখার , 45
দেশ , 45
পুরো , 45
তিন , 44
এভাবে , 44
ব্যবহার , 44
নেয়া , 44
বন্ডের , 44
তাতে , 44
কখনও , 44
সহ , 44
এবারের , 43
শেষে , 43
র‌্যাঙ্কিং , 43
রকম , 43
নাজনিন , 43
চোখ , 43
পায় , 43
অন্যতম , 42
ফোন , 42
নিয়ে , 42
উঠে , 42
কেমন , 42
তাঁর , 42
তবুও , 42
যাওয়া , 42
মিনিটে , 42
মেয়েদের , 42
চার , 42
কম , 42
কোয়ার্টার , 41
বাংলাদেশে , 41
আসতে , 41
দ্বিতীয় , 41
ধারণা , 41
চ্যাম্পিয়ান , 41
তথ্য , 41
অবস্থা , 41
ছেলে , 40
বিশ্বকাপ , 40
বেশি , 40
পাওয়া , 40
পারবেন , 40
থেকেই , 40
গল্প , 39
পরের , 39
পারি , 39
বলার , 39
দেয়ার , 39
থাকতে , 39
যাওয়ার , 39
দেয়া , 39
থাকা , 39
হলেও , 39
পারেন , 39
লেখার , 39
দক্ষিণ , 39
খুঁজে , 39
গ্লাসগো , 38
নিজেকে , 38
সমস্যা , 38
আরেকটা , 38
এছাড়া , 38
উত্তর , 38
অন্বেষার , 38
উল্লেখ , 38
বৃটেন , 38
লেখাটা , 38
তৈরি , 38
তখনও , 37
হচ্ছিল , 37
হাসান , 37
লাগে , 37
কেটে , 37
এরকম , 37
এদের , 37
সবার , 37
বনাম , 37
প্রথমে , 37
দিচ্ছে , 37
ম্যাচে , 37
চান , 37
হতো , 37
ড্র , 37
স্কটল্যান্ড , 37
ছেলেটা , 35
যাইহোক , 35
com , 35
লিখতে , 35
যায় , 35
আগামী , 35
রীতিমত , 35
মেয়ে , 35
সেদিন , 35
তাকিয়ে , 35
ভাই , 35
বলল , 35
কঠিন , 35
প্রতিটা , 35
প্রকাশিত , 34
তেমন , 34
চলচিত্র , 34
তিনটা , 34
এরা , 34
ফাইনাল , 34
করেছি , 34
অন্তত , 34
আগের , 33
আরেক , 33
বিয়ে , 33
পাবেন , 33
অবাক , 33
মুখে , 33
পরীক্ষা , 33
চোখে , 33
করেছেন , 33
১০ , 33
বাসায় , 33
বিষয়টা , 33
বিশ্ববিদ্যালয় , 33
দারুণ , 33
অন্যদিকে , 32
একটি , 32
২০১০ , 32
দেখলাম , 32
ক্ষেত্রে , 32
সেরা , 32
বাবা , 32
চারটা , 32
এলো , 32
নেয় , 32
প্রকাশ , 32
ভুল , 32
অতএব , 32
দেবে , 32
জীবনের , 32
গিয়েছিল , 32
প্রতিষ্ঠিত , 31
ওদের , 31
দ্রুত , 31
মাস , 31
সত্য , 31
ইত্যাদি , 31
আন্তর্জাতিক , 31
পাশে , 31
কাল , 31
অংশ , 31
বড় , 31
করছিল , 31
ছাত্র , 31
মেয়েটা , 31
নামে , 31
পাকিস্থান , 31
ব্রাজিল , 30
মূলতঃ , 30
ওয়েলস , 30
দিনের , 30
হত্যা , 30
ফেলে , 30
বলেন , 30
দেখেছি , 30
বলছি , 30
দেয় , 30
বিস্তারিত , 30
ছাড়া , 30
uk , 30
তে , 30
ফাইনালে , 30
দিয়েছে , 30
কিছুটা , 29
সময়ে , 29
অলিম্পিক , 29
জানা , 29
বলছে , 29
স্কলারশিপের , 29
অনেকটা , 29
যেমন , 29
হয়ে , 29
খবর , 29
ছিলেন , 29
পরবর্তীতে , 29
ফিস , 29
চরম , 29
ম্যানইউ , 28
আসা , 28
আর্জেন্টিনা , 28
জিতে , 28
পৃথিবীর , 28
রাতে , 28
ভারতীয় , 28
স্কলারশিপটা , 28
আয়ারল্যান্ডে , 28
হারিয়ে , 28
অপেক্ষা , 28
ফলাফল , 28
লিভ , 28
মাথা , 28
ছেলেদের , 28
জমা , 28
প্রয়োজন , 28
করবেন , 28
জন , 28
রেখে , 28
উপরে , 27
ব্যাপার , 27
হেরে , 27
একে , 27
বিষয়ে , 27
