আমাদের , 911
করে , 729
না , 593
আর , 530
তার , 505
থেকে , 442
কোন , 437
হয় , 415
যে , 413
জন্য , 401
পর , 367
কি , 353
এই , 347
তাদের , 325
আজ , 324
বা , 318
করা , 309
নিয়ে , 282
এক , 276
সেই , 274
তাই , 268
তা , 260
হয়েছে , 252
এর , 252
হয়ে , 245
করতে , 236
একটি , 228
দেশের , 226
হবে , 223
আমার , 223
সরকার , 222
এবং , 219
কিন্তু , 215
সাথে , 215
বিভিন্ন , 212
আমরা , 202
কে , 197
ছিল , 197
কথা , 187
দেশে , 184
বর্তমান , 183
প্রশ্ন , 181
আমি , 180
দিয়ে , 177
ভাবে , 175
সময় , 172
কেন , 169
তারা , 165
কিছু , 164
তথা , 162
আছে , 162
ধর্মীয় , 160
তিনি , 157
মানুষ , 157
বলে , 157
গত , 155
হতে , 155
করার , 153
দিন , 149
কাছে , 147
মত , 144
হিসেবে , 142
হলো , 142
বাংলাদেশ , 137
জন , 137
নয় , 136
বার , 134
সরকারের , 124
অনেক , 122
করেন , 122
মনে , 120
রাজনৈতিক , 119
মন্ত্রী , 119
হচ্ছে , 119
নতুন , 117
প্রায় , 116
হয়তো , 115
পুলিশ , 114
যা , 113
দেশ , 112
এমন , 111
হলে , 110
প্রধান , 110
যদি , 110
জীবন , 110
বাংলাদেশে , 105
সালে , 105
বাংলাদেশের , 105
সহ , 104
একটা , 103
বড় , 101
করেছে , 100
মধ্যে , 100
সে , 99
নি , 98
যায় , 98
মাধ্যমে , 97
সব , 97
বিরোধী , 96
দিতে , 96
সমগ্র , 95
এটা , 95
জঙ্গি , 94
প্রতি , 94
হত্যার , 94
দুই , 94
পারে , 92
সালের , 92
নির্বাচন , 92
শুরু , 91
শুধু , 91
নেতা , 91
নাকি , 90
তবে , 89
বছর , 88
একজন , 88
আইন , 87
মুক্ত , 87
নানা , 86
টাকা , 85
করছে , 85
ইসলাম , 85
পরে , 83
ঘটনা , 83
মানুষের , 83
মাত্র , 82
দলের , 82
বিশেষ , 82
ব্লগার , 81
জাতি , 81
যার , 80
আরো , 80
প্রকাশ , 80
বিরুদ্ধে , 78
হত্যা , 78
সংবাদ , 78
শেঠি , 77
দেবি , 77
যারা , 77
নিজের , 77
মাননীয় , 76
করেছেন , 76
নেই , 75
তাকে , 75
ডিজিটাল , 75
আগে , 74
রাজনীতি , 73
বিএনপি , 72
জামাত , 72
সাংবাদিক , 71
হাতে , 71
প্রথম , 70
তখন , 70
বেশি , 70
শেষ , 70
নাম , 68
কেউ , 67
স্বাধীনতা , 67
গুলি , 67
ধর্ম , 66
শিকার , 66
জানি , 66
আসে , 66
সাধারন , 65
পর্যন্ত , 65
দল , 65
বাংলা , 65
তো , 64
মূল , 64
খুন , 63
থাকে , 63
অথচ , 63
উপর , 62
বিচার , 62
সকল , 62
ছাড়া , 62
রাষ্ট্র , 62
