করা হয় , 136
১০০১টি আবিস্কার , 108
মুসলমানদের ১০০১টি , 108
of the , 88
মনে হয় , 70
করার জন্য , 62
বছর আগে , 62
কাছ থেকে , 61
হঠাত করেই , 61
কথা বলে , 56
in the , 52
খুব একটা , 51
দিকে তাকিয়ে , 50
হয়ে উঠে , 47
হয় না , 46
শুরু করল , 45
মনে হল , 45
করা হয়েছে , 45
ছিল না , 44
মাঝে মাঝে , 42
শুরু করে , 41
নবীজি সা , 39
শেষ পর্যন্ত , 38
বলা হয় , 36
করতে গিয়ে , 35
মনে করে , 35
দেখা যায় , 35
হয়ে যায় , 34
হয়ে থাকে , 33
বগা মাহমুদ , 33
মনে করেন , 33
হয়ে গেছে , 33
বসে থাকে , 33
বলা হয়েছে , 33
তার কাছে , 32
যা কিনা , 32
দেয়া হয় , 32
ধীরে ধীরে , 31
আরো বেশি , 31
শুরু করেছে , 31
হাসিব সাহেব , 30
কিছু না , 30
আমাদের দেশের , 29
করা হত , 28
না আমি , 28
হতে পারে , 28
এই বলে , 27
বের করে , 27
যে কোন , 27
দেওয়ান স্যার , 27
হতে শুরু , 27
কিছুদিন আগে , 27
নাস্তিক ভদ্রলোক , 26
মফিজ মিয়া , 26
খুব বেশি , 26
হয়ে গেল , 25
তড়িঘড়ি করে , 25
মন খারাপ , 25
হয় এই , 25
আমি আমার , 25
না করে , 25
ইসলাম ধর্ম , 24
প্রশ্ন করে , 24
করা হয়েছিল , 24
মজিদ মিয়া , 24
জহির সাহেবের , 24
করেন তিনি , 24
তার জন্য , 24
সবচাইতে বেশি , 24
না দিয়ে , 24
যাতে করে , 24
করে বসে , 24
হয়ে যাবে , 24
আমার কাছে , 23
কথা বলতে , 23
যৌন নির্যাতনের , 23
একজন মানুষ , 23
ডাক্তার আইজুদ্দিন , 22
করতে পারে , 22
না কেন , 22
তা হল , 22
বসে আছে , 22
অনেক কিছুই , 22
শুরু হয় , 22
তার মনে , 22
দেখা গেছে , 21
এমন একটি , 21
আমাদের দেশে , 21
আর একটি , 21
কিছু একটা , 21
আর আমি , 21
আস্তিক ভদ্রলোক , 21
এবং তার , 21
বছর ধরে , 21
করতে হবে , 21
শুরু হল , 20
শিকার হন , 20
গা এলিয়ে , 20
আমরা সবাই , 20
উত্তর না , 20
