আমাদের দেশের , 89
তার পর , 78
দেবি শেঠি , 76
আমাদের দেশে , 74
প্রধান মন্ত্রী , 67
করা হয় , 54
বার বার , 53
তা হলে , 50
কেন জানি , 42
মাননীয় প্রধান , 40
করা হয়েছে , 39
করার জন্য , 39
সেই সাথে , 38
আর সেই , 38
বেগম খালেদা , 35
করতে হবে , 34
কোন ভাবেই , 34
হতে পারে , 34
পর এক , 33
একের পর , 32
আমাদের স্বাধীনতা , 31
বিশেষ করে , 30
এর পর , 30
খালেদা জিয়ার , 29
তথা কথিত , 29
আমাদের মহান , 29
করে আসছে , 29
শুরু করে , 28
না কোন , 28
জঙ্গি সংগঠন , 28
কাছ থেকে , 28
নতুন করে , 27
মনে হয় , 26
হয় নি , 26
শেখ হাসিনা , 25
মন্ত্রী শেখ , 25
এমন কি , 25
হাত থেকে , 24
হবে না , 23
হতে হয় , 23
কোন না , 22
জামাত শিবির , 22
বর্তমান সরকারের , 22
জীবন দিতে , 22
বিরোধী দলীয় , 21
উগ্র ধর্মীয় , 21
না কেন , 21
যে কোন , 21
তা নিয়ে , 21
পর থেকে , 21
আর তাই , 20
করা সম্ভব , 20
মনের ভিতর , 20
থেকে শুরু , 20
বড় প্রশ্ন , 20
আর এই , 20
তার সাথে , 20
প্রশ্ন আসে , 19
তার জন্য , 19
সব সময় , 19
বিভিন্ন ভাবে , 19
কাজে লাগিয়ে , 19
আমরা দেখেছি , 19
মুক্ত মত , 19
আওয়ামী লীগের , 19
না করে , 19
বোধ হয় , 18
যাই হউক , 18
আজ আমাদের , 18
সংবাদ মাধ্যমের , 18
আমাদের সরকার , 18
পারে দেবি , 18
ইসলামিক স্টেট , 18
সমগ্র জাতি , 18
মুক্ত চিন্তার , 18
জামাত শিবিরের , 18
নির্যাতনের শিকার , 17
শুধু মাত্র , 17
ধর্মীয় উগ্রবাদীদের , 17
হয় না , 17
রক্ষার জন্য , 17
চেষ্টা করে , 17
সহ বিভিন্ন , 17
আইন শৃংখলা , 17
হত্যা করা , 17
নেতা কর্মীদের , 17
যে আমাদের , 17
কিছু দিন , 17
পর আমাদের , 17
শেখ হাসিনার , 17
বর্তমান সরকার , 17
মত প্রকাশের , 17
ছাড়া আর , 17
স্বীকার করে , 17
সবচেয়ে বড় , 16
সরকার তার , 16
বছর পর , 16
রাজনৈতিক দল , 16
নেতা কর্মীরা , 16
আমার কাছে , 16
খালেদা জিয়া , 16
ছিল না , 16
কি না , 16
পরিনত হয়েছে , 16
শেঠি না , 16
এক জন , 16
হৃদরোগে আক্রান্ত , 16
আজ আর , 15
নেত্রী বেগম , 15
বিভিন্ন সময় , 15
মুক্তি যুদ্ধের , 15
আর তার , 15
সজীব ওয়াজেদ , 15
বলা হয় , 15
পক্ষ থেকে , 15
পর থেকেই , 15
হবার সম্ভাবনা , 14
আক্রান্ত হবার , 14
না প্রশ্ন , 14
আইন শৃঙ্খলা , 14
ব্যবহার করে , 14
কিন্তু আমাদের , 14
কবি দাউদ , 14
কোটি টাকা , 14
ভাষা সৈনিক , 14
তাই আমাদের , 14
ধর্মীয় উগ্রবাদ , 14
হত্যার পর , 14
কেন আজ , 14
হাসিলের জন্য , 14
নাম করে , 14
২০১৩ সালের , 14
সরকার তথা , 14
করা যায় , 14
না আমাদের , 14
ধর্মীয় উগ্র , 14
আইনশৃঙ্খলা রক্ষাকারী , 14
না তাই , 13
লতিফ সিদ্দিকীর , 13
হয়ে যায় , 13
পারে নি , 13
কাদের মোল্লার , 13
হয়ে গেল , 13
মুক্ত চিন্তা , 13
রাখতে হবে , 13
জঙ্গি গোষ্ঠী , 13
যা আমাদের , 13
তাই আজ , 13
স্বার্থ হাসিলের , 13
আদৌ কি , 13
কোন ভাবে , 13
শৃংখলা রক্ষা , 13
শিকার হতে , 13
যায় না , 13
আমার মনে , 13
নুর হোসেন , 13
রাজনৈতিক দলের , 13
অন্য কোন , 13
করতে পারে , 13
আর আমাদের , 13
জাতি হিসেবে , 13
বলতে চাই , 13
আর কোন , 12
হওয়ার পর , 12
দিন দিন , 12
খুন হতে , 12
জন্য আমাদের , 12
কাজ করে , 12
সাথে সাথে , 12
চাই না , 12
দীর্ঘ দিন , 12
আমাদের স্বাধীন , 12
একটা বড় , 12
হয়ে গেছে , 12
সংসদ সদস্য , 12
আছিয়া বিবির , 12
এর আগে , 12
দিন যাবৎ , 12
সম্ভব নয় , 12
হয়ে আসছে , 12
প্রধান মন্ত্রীর , 12
নিজ নিজ , 12
চুদুর বুদুর , 12
হতে হবে , 12
স্বাধীন দেশে , 12
বছর বয়সী , 12
ভাবেই প্রশ্ন , 11
মানুষ গুলির , 11
গত কয়েক , 11
শেষ হয়ে , 11
গত বছর , 11
করা হবে , 11
স্বাভাবিক ভাবেই , 11
সংগঠন ইসলামিক , 11
তথ্য যোগাযোগ , 11
করা হয় , 11
আর কিছু , 11
নির্বাচন কমিশন , 11
তার স্ত্রী , 11
বিরোধী দলের , 11
দিতে হয় , 11
স্হানীয় সরকার , 11
মানুষ কে , 11
স্বাধীনতার পর , 11
মনে হচ্ছে , 11
কিছুটা হলে , 11
