না , 2732
করে , 1729
একটা , 1233
আমি , 1125
এই , 1061
আমার , 1051
থেকে , 943
কিন্তু , 869
কোন , 860
তার , 839
আর , 801
হয়ে , 718
সে , 668
সেই , 659
আছে , 645
দিয়ে , 640
নিয়ে , 631
সাথে , 622
কি , 617
হয় , 557
হলো , 553
পর , 521
যায় , 520
নেই , 518
এক , 517
জন্য , 517
ছিল , 498
গেল , 497
হবে , 492
করতে , 489
যে , 465
কথা , 437
বলে , 433
কিছু , 418
কেউ , 417
মনে , 417
গেছে , 404
তো , 400
আমাদের , 393
মতো , 338
করা , 330
আমরা , 321
দিকে , 310
সময় , 309
গিয়ে , 309
আগে , 299
আরো , 295
বছর , 292
শুরু , 292
এত , 290
থাকে , 290
আমাকে , 289
এখন , 284
চলে , 273
নাই , 271
যেন , 266
তখন , 265
ওই , 260
টাকা , 260
মধ্যে , 258
কেন , 257
এসে , 256
পারে , 250
দেখে , 250
সব , 248
মানুষ , 247
অনেক , 245
করার , 242
কাছে , 241
দেখা , 234
এবং , 234
তাই , 231
দিতে , 228
তাকে , 224
বসে , 223
বড় , 223
খুব , 222
কী , 220
তবু , 219
যাবে , 215
কাজ , 214
শেষ , 213
হয়েছে , 207
ধরে , 207
পড়ে , 203
একটু , 200
এটা , 199
উপর , 196
বেশী , 194
কখনো , 193
বললো , 193
যেতে , 191
ভালো , 189
তাদের , 186
দিল , 185
হতে , 183
তুমি , 180
যাচ্ছে , 180
যাবার , 178
যখন , 178
করছে , 178
করলো , 174
তবে , 173
নতুন , 173
এখানে , 171
প্রথম , 170
দেয়া , 162
এরকম , 161
দুই , 159
আবার , 158
ফিরে , 157
এবার , 157
গেলাম , 156
নয় , 155
যা , 154
তারপর , 154
ঠিক , 153
হাতে , 151
হবার , 150
উঠে , 147
করি , 147
করেছে , 146
সেটা , 144
হাত , 143
আজ , 143
নাকি , 142
চোখ , 141
একজন , 141
মানুষের , 141
কে , 140
কেমন , 139
যদি , 139
ওরা , 138
তিনি , 138
তোমার , 137
একদিন , 136
এখনো , 134
দুটো , 134
হলে , 132
গেলে , 131
জানি , 130
চেয়ে , 130
মাঝে , 129
তিন , 128
দিন , 127
এমন , 127
দেয় , 126
হলেও , 126
কোথাও , 125
সবাই , 124
বই , 123
করলাম , 121
আসে , 120
নাম , 119
তাকিয়ে , 118
বা , 118
দেখি , 117
নিজের , 117
দেখতে , 115
হঠাৎ , 115
পরে , 115
বন্ধ , 113
বলা , 112
সামনে , 112
বাইরে , 111
সবচেয়ে , 111
প্রায় , 110
কোথায় , 110
করবে , 110
বাসায় , 109
মাত্র , 109
তা , 108
জায়গায় , 107
কেবল , 107
বের , 107
যাই , 107
চোখে , 106
হচ্ছে , 106
কয়েক , 106
এর , 106
বাবা , 105
একটি , 104
নেমে , 104
বলতে , 103
গাড়ি , 103
খারাপ , 102
আবারো , 102
হয়নি , 102
পর্যন্ত , 100
আপনার , 100
হাজার , 100
দিলাম , 100
পেয়ে , 99
মানে , 98
লোক , 98
বললাম , 98
মাথা , 97
তারা , 97
রেখে , 97
অন্য , 97
মা , 97
রাত , 96
শুনে , 96
জানে , 95
ছবি , 95
টাকার , 94
মুখে , 94
গল্প , 94
ওদের , 93
হতো , 93
দেবার , 93
ছেড়ে , 93
ইচ্ছে , 92
কারণ , 92
ওর , 92
কিনা , 92
যাওয়া , 92
চেষ্টা , 92
শুধু , 91
তৈরী , 91
একবার , 91
তোর , 90
খেয়ে , 90
জায়গা , 89
সেদিন , 88
যারা , 88
ঘুরে , 87
পড়লো , 87
ফেলে , 87
বেরিয়ে , 87
মাথায় , 86
আপনি , 86
যেখানে , 86
বছরের , 86
রাতে , 85
পাশে , 85
পাওয়া , 85
ভেতরে , 84
ঘরে , 84
ঘুম , 84
লোকটা , 83
পথে , 83
পেরিয়ে , 83
গত , 83
ছাড়া , 82
জীবন , 82
প্রতি , 82
বুঝতে , 82
কারো , 82
মুখ , 81
দেশে , 81
কম , 81
ওটা , 81
খবর , 80
বাস , 80
বাকী , 80
আসলে , 80
শব্দ , 79
লাগলো , 79
হিসেবে , 79
রাস্তায় , 79
আসার , 78
সাহেব , 78
উঠলো , 78
লাগে , 77
দিয়েছে , 77
তাহলে , 77
খুলে , 76
লাখ , 76
আসতে , 76
বাড়ি , 75
সেখানে , 75
দেখলাম , 75
কিংবা , 75
দশ , 75
হয়েছিল , 75
তুলে , 74
পা , 74
জীবনে , 74
তেমন , 74
ভেতর , 74
ফোন , 74
পুরোনো , 74
ভাই , 74
এমনকি , 73
এসেছে , 73
যার , 73
একই , 73
থাকা , 73
লেখা , 73
হয়তো , 72
ওখানে , 72
প্রতিদিন , 72
এসব , 71
কাজে , 71
তোমাকে , 70
বেশ , 70
নীচে , 69
তথ্য , 69
আগের , 69
শহরে , 69
পত্রিকা , 68
দেবে , 68
বাংলাদেশ , 68
the , 67
দরকার , 67
থাকবে , 67
আগেই , 66
নামে , 66
যাবো , 66
কাছ , 66
ঘটনা , 66
ভয় , 66
রাখা , 66
বিশাল , 66
ভুল , 66
কিছুই , 66
পারি , 66
অবাক , 65
ভাবতে , 65
কালো , 65
বাংলাদেশের , 65
ঢুকে , 65
তুই , 65
থাকলে , 65
সুযোগ , 64
বাবার , 64
জানা , 64
পানি , 64
তাঁর , 64
নিতে , 64
স্যার , 64
চট্টগ্রাম , 63
আসছে , 63
দেশের , 63
ঘর , 63
গিয়েছিল , 63
পুরো , 63
ওকে , 63
কত , 63
খাবার , 62
এগিয়ে , 62
করেন , 62
পাশের , 62
দিনের , 62
পার , 62
চাই , 61
পেলাম , 61
খেতে , 61
জিজ্ঞেস , 61
দাঁড়িয়ে , 61
পেছনে , 61
পুলিশ , 60
ব্যবস্থা , 60
ধরা , 60
এলো , 60
ক্লাস , 60
পাঁচ , 60
ব্যাপার , 60
মন , 59
জীবনের , 59
বন্ধু , 59
আস্তে , 59
অচেনা , 59
হোক , 59
চাকরী , 58
পারবে , 58
বললেন , 58
থাকি , 57
সকল , 57
বদলে , 57
বাড়ির , 57
দেখার , 56
কারন , 56
দেশ , 56
ফলে , 56
অফিসে , 56
উপায় , 56
কাউকে , 56
সত্যি , 56
চা , 56
লাগছে , 55
বয়স , 55
নিশ্চয়ই , 55
খুঁজে , 55
গ্রামের , 55
করলে , 54
খাওয়া , 54
চায় , 54
দিলে , 54
কোটি , 54
মালিক , 54
of , 54
নৌকা , 54
তাতে , 53
নেয়া , 53
সময়ে , 53
দুজন , 53
বিশেষ , 53
বাদে , 53
লোকজন , 52
আসা , 52
থাকার , 52
খেয়াল , 52
দেখলো , 52
কঠিন , 52
সমস্যা , 52
সাড়ে , 52
ঢাকা , 52
আজকে , 52
পকেটে , 52
মেরে , 52
পায় , 52
হাঁটতে , 51
ডাক , 51
উঠতে , 51
অদ্ভুত , 51
কারণে , 51
তখনো , 51
সেরকম , 51
পড়তে , 50
সমস্ত , 50
থাকলেও , 50
ছোট , 50
আরেকটা , 50
লাইন , 50
থাকতে , 50
ভুলে , 50
কেটে , 50
বিশ্বাস , 50
ভেঙ্গে , 50
মিয়া , 50
পথ , 50
দল , 49
